item_code_raw,item_code,official_description,official_unit,is_deleted
635E8115,635E8115,"1.5"" Rigid Conduit, Schedule 40",Ft,false
635E8120,635E8120,"2"" Rigid Conduit, Schedule 40",Ft,false
635E8125,635E8125,"2.5"" Rigid Conduit, Schedule 40",Ft,false
635E8130,635E8130,"3"" Rigid Conduit, Schedule 40",Ft,false
635E8135,635E8135,"3.5"" Rigid Conduit, Schedule 40",Ft,false
635E8140,635E8140,"4"" Rigid Conduit, Schedule 40",Ft,false
635E8150,635E8150,"5"" Rigid Conduit, Schedule 40",Ft,false
635E8160,635E8160,"6"" Rigid Conduit, Schedule 40",Ft,false
635E8210,635E8210,"1"" Rigid Conduit, Schedule 80",Ft,false
635E8215,635E8215,"1.5"" Rigid Conduit, Schedule 80",Ft,false
635E8220,635E8220,"2"" Rigid Conduit, Schedule 80",Ft,false
635E8225,635E8225,"2.5"" Rigid Conduit, Schedule 80",Ft,false
635E8230,635E8230,"3"" Rigid Conduit, Schedule 80",Ft,false
635E8235,635E8235,"3.5"" Rigid Conduit, Schedule 80",Ft,false
635E8240,635E8240,"4"" Rigid Conduit, Schedule 80",Ft,false
635E8250,635E8250,"5"" Rigid Conduit, Schedule 80",Ft,false
635E8260,635E8260,"6"" Rigid Conduit, Schedule 80",Ft,false
635E8280,635E8280,"8"" Rigid Conduit, Schedule 80",Ft,false
635E8310,635E8310,"1"" Innerduct, Schedule 40",Ft,false
635E8315,635E8315,"1.5"" Innerduct, Schedule 40",Ft,false
635E8320,635E8320,"2"" Innerduct, Schedule 40",Ft,false
635E8360,635E8360,"1"" Innerduct, Schedule 80",Ft,false
635E8365,635E8365,"1.5"" Innerduct, Schedule 80",Ft,false
635E8370,635E8370,"2"" Innerduct, Schedule 80",Ft,false
635E8410,635E8410,"1/2"" Innerduct, SDR 13.5",Ft,false
635E8412,635E8412,"3/4"" Innerduct, SDR 13.5",Ft,false
635E8415,635E8415,"1"" Innerduct, SDR 13.5",Ft,false
635E8418,635E8418,"1.25"" Innerduct, SDR 13.5",Ft,false
635E8420,635E8420,"1.5"" Innerduct, SDR 13.5",Ft,false
635E8425,635E8425,"2"" Innerduct, SDR 13.5",Ft,false
635E8520,635E8520,"2"" Rigid Stainless Steel Conduit",Ft,false
635E8530,635E8530,"3"" Split Duct Conduit, Schedule 80",Ft,false
635E8610,635E8610,"1"" Conduit, SDR 13.5",Ft,false
635E8615,635E8615,"1.5"" Conduit, SDR 13.5",Ft,false
635E8620,635E8620,"2"" Conduit, SDR 13.5",Ft,false
635E8630,635E8630,"3"" Conduit, SDR 13.5",Ft,false
635E8640,635E8640,"4"" Conduit, SDR 13.5",Ft,false
635E8750,635E8750,4/4/4/4 ALU Quadraplex,Ft,false
635E8830,635E8830,2/2/2/4 Aluminum Wire,Ft,false
635E8850,635E8850,4/4/4/4 Aluminum Wire,Ft,false
635E8851,635E8851,4/4/4 Aluminum Wire,Ft,false
635E8852,635E8852,2/2/2 Aluminum Wire,Ft,false
635E8853,635E8853,2/2/4 Aluminum Wire,Ft,false
635E8900,635E8900,3/C #0000 AWG Aluminum Wire,Ft,false
635E9000,635E9000,1/C #0000 AWG Copper Wire,Ft,false
635E9001,635E9001,1/C #000 AWG Copper Wire,Ft,false
635E9002,635E9002,1/C #00 AWG Copper Wire,Ft,false
635E9010,635E9010,1/C #0 AWG Copper Wire,Ft,false
635E9011,635E9011,1/C #1 AWG Copper Wire,Ft,false
635E9012,635E9012,1/C #2 AWG Copper Wire,Ft,false
635E9013,635E9013,1/C #3 AWG Copper Wire,Ft,false
635E9014,635E9014,1/C #4 AWG Copper Wire,Ft,false
635E9016,635E9016,1/C #6 AWG Copper Wire,Ft,false
635E9018,635E9018,1/C #8 AWG Copper Wire,Ft,false
635E9020,635E9020,1/C #10 AWG Copper Wire,Ft,false
635E9021,635E9021,2/C #12 AWG Copper Wire,Ft,false
635E9022,635E9022,1/C #12 AWG Copper Wire,Ft,false
635E9023,635E9023,3/C #12 AWG Copper Wire,Ft,false
635E9024,635E9024,1/C #14 AWG Copper Wire,Ft,false
635E9026,635E9026,3/C #14 AWG Copper Wire,Ft,false
635E9050,635E9050,4/C #20 AWG Copper Wire,Ft,false
635E9100,635E9100,1/C #0000 AWG Direct Burial Copper Wire,Ft,false
635E9101,635E9101,1/C #000 AWG Direct Burial Copper Wire,Ft,false
635E9102,635E9102,1/C #00 AWG Direct Burial Copper Wire,Ft,false
635E9110,635E9110,1/C #0 AWG Direct Burial Copper Wire,Ft,false
635E9111,635E9111,1/C #1 AWG Direct Burial Copper Wire,Ft,false
635E9112,635E9112,1/C #2 AWG Direct Burial Copper Wire,Ft,false
635E9113,635E9113,1/C #3 AWG Direct Burial Copper Wire,Ft,false
635E9114,635E9114,1/C #4 AWG Direct Burial Copper Wire,Ft,false
635E9116,635E9116,1/C #6 AWG Direct Burial Copper Wire,Ft,false
635E9118,635E9118,1/C #8 AWG Direct Burial Copper Wire,Ft,false
635E9120,635E9120,1/C #10 AWG Direct Burial Copper Wire,Ft,false
635E9200,635E9200,"2/C #10 AWG IMSA Copper Cable, K1",Ft,false
635E9301,635E9301,"1/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9302,635E9302,"2/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9303,635E9303,"3/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9304,635E9304,"4/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9305,635E9305,"5/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9307,635E9307,"7/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9309,635E9309,"9/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9312,635E9312,"12/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9319,635E9319,"19/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9320,635E9320,"20/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9324,635E9324,"24/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9325,635E9325,"25/C #14 AWG IMSA Copper Cable, K1",Ft,false
635E9353,635E9353,"3/C #16 AWG IMSA Copper Cable, K1",Ft,false
635E9387,635E9387,"7/C #10 AWG Copper Tray Cable, K2",Ft,false
635E9502,635E9502,"2/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9503,635E9503,"3/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9504,635E9504,"4/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9505,635E9505,"5/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9506,635E9506,"6/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9507,635E9507,"7/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9508,635E9508,"8/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9509,635E9509,"9/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9510,635E9510,"10/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9512,635E9512,"12/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9515,635E9515,"15/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9519,635E9519,"19/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9520,635E9520,"20/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9524,635E9524,"24/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9525,635E9525,"25/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9526,635E9526,"26/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9530,635E9530,"30/C #14 AWG Copper Tray Cable, K2",Ft,false
635E9534,635E9534,"4/C #16 AWG Copper Tray Cable, K2",Ft,false
635E9537,635E9537,"7/C #16 AWG Copper Tray Cable, K2",Ft,false
635E9542,635E9542,"12/C #16 AWG Copper Tray Cable, K2",Ft,false
635E9549,635E9549,"19/C #16 AWG Copper Tray Cable, K2",Ft,false
635E9555,635E9555,"25/C #16 AWG Copper Tray Cable, K2",Ft,false
635E9600,635E9600,#16 AWG Copper Twisted Shielded Pair,Ft,false
635E9603,635E9603,#14 AWG Copper Twisted Shielded Pair,Ft,false
635E9605,635E9605,#12 AWG Copper Twisted Shielded Pair,Ft,false
635E9620,635E9620,4 Pair #16 AWG Copper Twisted Shielded Pair,Ft,false
635E9708,635E9708,2/C #8 AWG Copper Pole and Bracket Cable,Ft,false
635E9710,635E9710,2/C #10 AWG Copper Pole and Bracket Cable,Ft,false
635E9720,635E9720,12/2 UF-B Copper Pole and Bracket Cable,Ft,false
635E9800,635E9800,Preemption Cable,Ft,false
635E9806,635E9806,6/C Communication Cable,Ft,false
635E9819,635E9819,19/C Communication Cable,Ft,false
635E9826,635E9826,6 Pair Communication Cable,Ft,false
635E9860,635E9860,Outdoor Rated Cat5 Cable,Ft,false
635E9862,635E9862,Outdoor Rated Cat6 Cable,Ft,false
635E9900,635E9900,Coaxial Cable,Ft,false
635E9903,635E9903,3 Strand Fiber Optic Cable,Ft,false
635E9906,635E9906,6 Strand Fiber Optic Cable,Ft,false
635E9908,635E9908,8 Strand Fiber Optic Cable,Ft,false
635E9912,635E9912,12 Strand Fiber Optic Cable,Ft,false
635E9924,635E9924,24 Strand Fiber Optic Cable,Ft,false
635E9936,635E9936,36 Strand Fiber Optic Cable,Ft,false
635E9948,635E9948,48 Strand Fiber Optic Cable,Ft,false
635E9950,635E9950,Install Fiber Optic Cable,Ft,false
635E9960,635E9960,60 Strand Fiber Optic Cable,Ft,false
635E9996,635E9996,96 Strand Fiber Optic Cable,Ft,false
650E0059,650E0059,Modified Type B66 Concrete Curb and Gutter,Ft,false
650E0060,650E0060,Type B66 Concrete Curb and Gutter,Ft,false
650E0070,650E0070,Type B67 Concrete Curb and Gutter,Ft,false
650E0079,650E0079,Modified Type B68 Concrete Curb and Gutter,Ft,false
650E0080,650E0080,Type B68 Concrete Curb and Gutter,Ft,false
650E0084,650E0084,Modified Type B68.5 Concrete Curb and Gutter,Ft,false
650E0085,650E0085,Type B68.5 Concrete Curb and Gutter,Ft,false
650E0089,650E0089,Modified Type B69 Concrete Curb and Gutter,Ft,false
650E0090,650E0090,Type B69 Concrete Curb and Gutter,Ft,false
650E0094,650E0094,Modified Type B69.5 Concrete Curb and Gutter,Ft,false
650E0095,650E0095,Type B69.5 Concrete Curb and Gutter,Ft,false
650E0100,650E0100,Type B610 Concrete Curb and Gutter,Ft,false
650E0104,650E0104,Modified Type B610 Concrete Curb and Gutter,Ft,false
650E0105,650E0105,Type B610.5 Concrete Curb and Gutter,Ft,false
650E0109,650E0109,Modified Type B610.5 Concrete Curb and Gutter,Ft,false
650E0110,650E0110,Type B611 Concrete Curb and Gutter,Ft,false
650E0115,650E0115,Type B611.5 Concrete Curb and Gutter,Ft,false
650E0120,650E0120,Type B612 Concrete Curb and Gutter,Ft,false
650E0360,650E0360,Type BL66 Concrete Curb and Gutter,Ft,false
650E0370,650E0370,Type BL67 Concrete Curb and Gutter,Ft,false
650E0379,650E0379,Modified Type BL68 Concrete Curb and Gutter,Ft,false
650E0380,650E0380,Type BL68 Concrete Curb and Gutter,Ft,false
650E0384,650E0384,Modified Type BL68.5 Concrete Curb and Gutter,Ft,false
650E0385,650E0385,Type BL68.5 Concrete Curb and Gutter,Ft,false
650E0390,650E0390,Type BL69 Concrete Curb and Gutter,Ft,false
650E0394,650E0394,Modified Type BL69 Concrete Curb and Gutter,Ft,false
650E0395,650E0395,Type BL69.5 Concrete Curb and Gutter,Ft,false
650E0400,650E0400,Type BL610 Concrete Curb and Gutter,Ft,false
650E0404,650E0404,Modified Type BL610 Concrete Curb and Gutter,Ft,false
650E0405,650E0405,Type BL610.5 Concrete Curb and Gutter,Ft,false
650E0409,650E0409,Modified Type BL610.5 Concrete Curb and Gutter,Ft,false
650E0410,650E0410,Type BL611 Concrete Curb and Gutter,Ft,false
650E0415,650E0415,Type BL611.5 Concrete Curb and Gutter,Ft,false
650E0420,650E0420,Type BL612 Concrete Curb and Gutter,Ft,false
650E1060,650E1060,Type F66 Concrete Curb and Gutter,Ft,false
650E1070,650E1070,Type F67 Concrete Curb and Gutter,Ft,false
650E1079,650E1079,Modified Type F68 Concrete Curb and Gutter,Ft,false
650E1080,650E1080,Type F68 Concrete Curb and Gutter,Ft,false
650E1084,650E1084,Modified Type F68.5 Concrete Curb and Gutter,Ft,false
650E1085,650E1085,Type F68.5 Concrete Curb and Gutter,Ft,false
650E1089,650E1089,Modified Type F69 Concrete Curb and Gutter,Ft,false
650E1090,650E1090,Type F69 Concrete Curb and Gutter,Ft,false
650E1095,650E1095,Type F69.5 Concrete Curb and Gutter,Ft,false
650E1100,650E1100,Type F610 Concrete Curb and Gutter,Ft,false
650E1105,650E1105,Type F610.5 Concrete Curb and Gutter,Ft,false
650E1110,650E1110,Type F611 Concrete Curb and Gutter,Ft,false
650E1115,650E1115,Type F611.5 Concrete Curb and Gutter,Ft,false
650E1120,650E1120,Type F612 Concrete Curb and Gutter,Ft,false
650E1360,650E1360,Type FL66 Concrete Curb and Gutter,Ft,false
650E1370,650E1370,Type FL67 Concrete Curb and Gutter,Ft,false
650E1380,650E1380,Type FL68 Concrete Curb and Gutter,Ft,false
650E1385,650E1385,Type FL68.5 Concrete Curb and Gutter,Ft,false
650E1390,650E1390,Type FL69 Concrete Curb and Gutter,Ft,false
650E1395,650E1395,Type FL69.5 Concrete Curb and Gutter,Ft,false
650E1400,650E1400,Type FL610 Concrete Curb and Gutter,Ft,false
650E1405,650E1405,Type FL610.5 Concrete Curb and Gutter,Ft,false
650E1410,650E1410,Type FL611 Concrete Curb and Gutter,Ft,false
650E1415,650E1415,Type FL611.5 Concrete Curb and Gutter,Ft,false
650E1420,650E1420,Type FL612 Concrete Curb and Gutter,Ft,false
650E1560,650E1560,Type R48 Concrete Curb and Gutter,Ft,false
650E2000,650E2000,Concrete Barrier Curb and Gutter,Ft,false
650E2001,650E2001,Concrete Barrier Curb and Gutter End Section,Ft,false
650E2100,650E2100,Special Concrete Curb and Gutter,Ft,false
650E3060,650E3060,Type B6 Concrete Curb,Ft,false
650E3070,650E3070,Type B7 Concrete Curb,Ft,false
650E3080,650E3080,Type B8 Concrete Curb,Ft,false
650E3090,650E3090,Type B9 Concrete Curb,Ft,false
650E3100,650E3100,Type B10 Concrete Curb,Ft,false
650E3200,650E3200,Special Concrete Curb,Ft,false
650E4060,650E4060,Type C6 Concrete Gutter,Ft,false
650E4090,650E4090,Type C9 Concrete Gutter,Ft,false
650E4120,650E4120,Type C12 Concrete Gutter,Ft,false
650E4360,650E4360,Type D46 Concrete Curb and Gutter,Ft,false
650E4370,650E4370,Type D47 Concrete Curb and Gutter,Ft,false
650E4379,650E4379,Modified Type D48 Concrete Curb and Gutter,Ft,false
650E4380,650E4380,Type D48 Concrete Curb and Gutter,Ft,false
650E4384,650E4384,Modified Type D48.5 Concrete Curb and Gutter,Ft,false
650E4385,650E4385,Type D48.5 Concrete Curb and Gutter,Ft,false
650E4390,650E4390,Type D49 Concrete Curb and Gutter,Ft,false
650E4395,650E4395,Type D49.5 Concrete Curb and Gutter,Ft,false
650E4400,650E4400,Type D410 Concrete Curb and Gutter,Ft,false
650E4405,650E4405,Type D410.5 Concrete Curb and Gutter,Ft,false
650E4410,650E4410,Type D411 Concrete Curb and Gutter,Ft,false
650E4415,650E4415,Type D411.5 Concrete Curb and Gutter,Ft,false
650E4420,650E4420,Type D412 Concrete Curb and Gutter,Ft,false
650E4460,650E4460,Type DL46 Concrete Curb and Gutter,Ft,false
650E4480,650E4480,Type DL48 Concrete Curb and Gutter,Ft,false
650E4490,650E4490,Type DL49 Concrete Curb and Gutter,Ft,false
650E4659,650E4659,Modified Type P6 Concrete Gutter,Ft,false
650E4660,650E4660,Type P6 Concrete Gutter,Ft,false
650E4670,650E4670,Type P7 Concrete Gutter,Ft,false
650E4679,650E4679,Modified Type P8 Concrete Gutter,Ft,false
650E4680,650E4680,Type P8 Concrete Gutter,Ft,false
650E4684,650E4684,Modified Type P8.5 Concrete Gutter,Ft,false
650E4685,650E4685,Type P8.5 Concrete Gutter,Ft,false
650E4689,650E4689,Modified Type P9 Concrete Gutter,Ft,false
650E4690,650E4690,Type P9 Concrete Gutter,Ft,false
650E4694,650E4694,Modified Type P9.5 Concrete Gutter,Ft,false
650E4695,650E4695,Type P9.5 Concrete Gutter,Ft,false
650E4699,650E4699,Modified Type P10 Concrete Gutter,Ft,false
650E4700,650E4700,Type P10 Concrete Gutter,Ft,false
650E4705,650E4705,Type P10.5 Concrete Gutter,Ft,false
650E4709,650E4709,Modified Type P10.5 Concrete Gutter,Ft,false
650E4710,650E4710,Type P11 Concrete Gutter,Ft,false
650E4715,650E4715,Type P11.5 Concrete Gutter,Ft,false
650E4720,650E4720,Type P12 Concrete Gutter,Ft,false
650E4864,650E4864,Modified Type PL8.5 Concrete Gutter,Ft,false
650E5000,650E5000,Special Concrete Gutter,Ft,false
650E6260,650E6260,"6"" Concrete Valley Gutter",SqYd,false
650E6270,650E6270,"7"" Concrete Valley Gutter",SqYd,false
650E6280,650E6280,"8"" Concrete Valley Gutter",SqYd,false
650E6285,650E6285,"8.5"" Concrete Valley Gutter",SqYd,false
650E6290,650E6290,"9"" Concrete Valley Gutter",SqYd,false
650E6300,650E6300,"10"" Concrete Valley Gutter",SqYd,false
650E9000,650E9000,Repair Concrete Curb and/or Gutter,Ft,false
651E0040,651E0040,"4"" Concrete Sidewalk",SqFt,false
651E0050,651E0050,"5"" Concrete Sidewalk",SqFt,false
651E0060,651E0060,"6"" Concrete Sidewalk",SqFt,false
651E0080,651E0080,"8"" Concrete Sidewalk",SqFt,false
651E0140,651E0140,"4"" Reinforced Concrete Sidewalk",SqFt,false
651E0150,651E0150,"5"" Reinforced Concrete Sidewalk",SqFt,false
651E0160,651E0160,"6"" Reinforced Concrete Sidewalk",SqFt,false
651E0180,651E0180,"8"" Reinforced Concrete Sidewalk",SqFt,false
651E0240,651E0240,"4"" Frost Protected Concrete Sidewalk",SqFt,false
651E0250,651E0250,"5"" Frost Protected Concrete Sidewalk",SqFt,false
651E0260,651E0260,"6"" Frost Protected Concrete Sidewalk",SqFt,false
651E0330,651E0330,"3"" Exposed Aggregate Concrete Sidewalk",SqFt,false
651E0340,651E0340,"4"" Exposed Aggregate Concrete Sidewalk",SqFt,false
651E0350,651E0350,"5"" Exposed Aggregate Concrete Sidewalk",SqFt,false
651E0360,651E0360,"6"" Exposed Aggregate Concrete Sidewalk",SqFt,false
651E0440,651E0440,"4"" Colored and Patterned Concrete Sidewalk",SqFt,false
651E0450,651E0450,"5"" Colored and Patterned Concrete Sidewalk",SqFt,false
651E0460,651E0460,"6"" Colored and Patterned Concrete Sidewalk",SqFt,false
651E0540,651E0540,"4"" Colored Concrete Sidewalk",SqFt,false
651E0550,651E0550,"5"" Colored Concrete Sidewalk",SqFt,false
651E0560,651E0560,"6"" Colored Concrete Sidewalk",SqFt,false
651E0580,651E0580,"8"" Colored Concrete Sidewalk",SqFt,false
651E0740,651E0740,"4"" Reinforced Colored Concrete Sidewalk",SqFt,false
651E0750,651E0750,"5"" Reinforced Colored Concrete Sidewalk",SqFt,false
651E0760,651E0760,"6"" Reinforced Colored Concrete Sidewalk",SqFt,false
651E0780,651E0780,"8"" Reinforced Colored Concrete Sidewalk",SqFt,false
651E2000,651E2000,Brick Sidewalk,SqFt,false
651E2010,651E2010,Special Sidewalk,SqFt,false
651E2020,651E2020,Permeable Pavers,SqFt,false
651E2500,651E2500,Decorative Sidewalk Feature,Each,false
651E3000,651E3000,Grinding Miscellaneous Concrete,SqFt,false
651E5000,651E5000,Sidewalk Drain,Ft,false
651E7000,651E7000,Type 1 Detectable Warnings,SqFt,false
651E7010,651E7010,Type 2 Detectable Warnings,SqFt,false
670E0200,670E0200,Type A Frame and Grate,Each,false
670E1010,670E1010,2' x 3' Type B Drop Inlet,Each,false
670E1015,670E1015,3' x 4' Type B Drop Inlet,Each,false
670E1020,670E1020,3' x 5.5' Type B Drop Inlet,Each,false
670E1025,670E1025,4' x 4' Type B Drop Inlet,Each,false
670E1026,670E1026,4' x 5' Type B Drop Inlet,Each,false
670E1030,670E1030,5.5' x 3' Type B Drop Inlet,Each,false
670E1035,670E1035,5.5'x5.5' Type B Drop Inlet,Each,false
670E1100,670E1100,Type B Curb Box,Each,false
670E1200,670E1200,Type B Frame and Grate,Each,false
670E2015,670E2015,3' x 4' Type C Drop Inlet,Each,false
670E2030,670E2030,4' x 5' Type C Drop Inlet,Each,false
670E2200,670E2200,Type C Frame and Grate,Each,false
670E3300,670E3300,Type E Frame and Grate,Each,false
670E4100,670E4100,"24"" Concrete Median Drain",Each,false
