contract_project_id,contract_id,project_number,project_name,work_type,county_region,route,location,project_award_amount
ia_idot_20260121_40_c040_120_project_1,ia_idot_20260121_40_c040_120,STP-S-C040(120)--5E-40,"On R 77, from HWY 175 S 7 miles to STORY COUNTY",HMA RESURFACING WITH MILLING,HAMILTON,R77,"On R 77, from HWY 175 S 7 miles to STORY COUNTY",2774083.65
ia_idot_20260121_41_c041_148_project_1,ia_idot_20260121_41_c041_148,BROS-C041(148)--5F-41,"On B40, Over DD #6, S4 T95 R24",PIPE CULVERTS,HANCOCK,B40,"On B40, Over DD #6, S4 T95 R24",203171.21
ia_idot_20260121_41_c041_149_project_1,ia_idot_20260121_41_c041_149,STP-S-C041(149)--5E-41,"On B36, from ECL of Garner East to R70; On R70, from B36 to US 18.",HMA RESURFACING WITH MILLING,HANCOCK,VARIOUS ROUTES,"On B36, from ECL of Garner East to R70; On R70, from B36 to US 18.",1794034.51
ia_idot_20260121_41_c041_149_project_2,ia_idot_20260121_41_c041_149,FM-C041(150)--55-41,"On 235th St., Vail Ave., and 240th St., from Seymour Ave, East, to R70. On 250TH ST, from R70, East, to Cerro Gordo.",HMA RESURFACING WITH MILLING,HANCOCK,VARIOUS ROUTES,"On 235th St., Vail Ave., and 240th St., from Seymour Ave, East, to R70. On 250TH ST, from R70, East, to Cerro Gordo.",1156563.1
ia_idot_20260121_41_c041_149_project_3,ia_idot_20260121_41_c041_149,FM-C041(151)--55-41,"On SIOUX AVE, from Lyons Street South, to 200th St.",HMA RESURFACING WITH MILLING,HANCOCK,VARIOUS ROUTES,"On SIOUX AVE, from Lyons Street South, to 200th St.",466839.25
ia_idot_20260121_42_0201_707_project_1,ia_idot_20260121_42_0201_707,MP-020-1(707)158--76-42,Hamilton Co Line to Co Rd D35,PCC PATCHING,HARDIN,U.S. 20,Hamilton Co Line to Co Rd D35,128399.6
ia_idot_20260121_42_0201_707_project_2,ia_idot_20260121_42_0201_707,MP-210-1(708)14--76-85,Co Rd R38 Intersection in Slater,PCC PATCHING,STORY,IOWA 210,Co Rd R38 Intersection in Slater,25974
ia_idot_20260121_42_0201_707_project_3,ia_idot_20260121_42_0201_707,MP-030-1(710)134--76-08,At Linn St in Boone,PCC PATCHING,BOONE,U.S. 30,At Linn St in Boone,29571
ia_idot_20260121_43_0301_197_project_1,ia_idot_20260121_43_0301_197,BRF-030-1(197)--38-43,Stream 0.8 mi E of Co Rd F58,RCB CULVERT REPLACEMENT - TWIN BOX,HARRISON,U.S. 30,Stream 0.8 mi E of Co Rd F58,1576459.76
ia_idot_20260121_44_0345_706_project_1,ia_idot_20260121_44_0345_706,MP-034-5(706)224--76-44,Jefferson Co to Des Moines Co,PCC PATCHING,HENRY,U.S. 34,Jefferson Co to Des Moines Co,422937
ia_idot_20260121_44_0345_706_project_2,ia_idot_20260121_44_0345_706,MP-063-5(713)34--76-90,US 34 Interchange to Mahaska Co,PCC PATCHING,WAPELLO,U.S. 63,US 34 Interchange to Mahaska Co,189156
ia_idot_20260121_44_0345_706_project_3,ia_idot_20260121_44_0345_706,MP-034-5(708)202--76-51,Wapello Co to Henry Co,PCC PATCHING,JEFFERSON,U.S. 34,Wapello Co to Henry Co,142700.6
ia_idot_20260121_44_0349_258_project_1,ia_idot_20260121_44_0349_258,HSIPX-034-9(258)--3L-44,Jefferson Co Line to Grand Ave (EB),HMA PAVED SHOULDER - NEW,HENRY,U.S. 34,Jefferson Co Line to Grand Ave (EB),3426628.53
ia_idot_20260121_45_c045_102_project_1,ia_idot_20260121_45_c045_102,BRS-C045(99)--60-45,"On V58, Over Nichols Creek, S22 T100 R11",BRIDGE REPLACEMENT - CCS,HOWARD,V58,"On V58, Over Nichols Creek, S22 T100 R11",1167014.55
ia_idot_20260121_45_c045_102_project_2,ia_idot_20260121_45_c045_102,BRS-C045(102)--60-45,"On V 58, Over Upper Iowa, S22 T100 R11",BRIDGE REPLACEMENT - CCS,HOWARD,V58,"On V 58, Over Upper Iowa, S22 T100 R11",1332903.97
ia_idot_20260121_46_c046_093_project_1,ia_idot_20260121_46_c046_093,FM-C046(92)--55-46,"On P19, from US Highway 3 S 5 miles to C49",ALTERNATE PAVEMENT TYPES - RESURFACING,HUMBOLDT,P19,"On P19, from US Highway 3 S 5 miles to C49",1360278.15
ia_idot_20260121_46_c046_093_project_2,ia_idot_20260121_46_c046_093,FM-C046(93)--55-46,"On P 19, from Highway 3, North 5.8 miles to P19 North Intersection",ALTERNATE PAVEMENT TYPES - RESURFACING,HUMBOLDT,P19,"On P 19, from Highway 3, North 5.8 miles to P19 North Intersection",1452323.81
ia_idot_20260121_48_0806_735_project_1,ia_idot_20260121_48_0806_735,MPIN-080-6(735)205--0N-48,Poweshiek Co Line to Scott Co Line,PCC PATCHING,IOWA,I-80,Poweshiek Co Line to Scott Co Line,362382.3
ia_idot_20260121_48_0806_735_project_2,ia_idot_20260121_48_0806_735,MPIN-080-6(736)226--0N-48,1.0 mi E of US 151 to Tiffin - Various Locations,HMA RESURFACING,IOWA,I-80,1.0 mi E of US 151 to Tiffin - Various Locations,219269.06
ia_idot_20260121_50_1171_038_project_1,ia_idot_20260121_50_1171_038,STPN-117-1(038)--2J-50,In the City of Colfax (ADA - District 1),PCC SIDEWALK/TRAIL,JASPER,IOWA 117,In the City of Colfax (ADA - District 1),1442607
ia_idot_20260121_50_1171_038_project_2,ia_idot_20260121_50_1171_038,MP-117-1(707)7--76-50,In Colfax,HMA RESURFACING WITH MILLING,JASPER,IOWA 117,In Colfax,358181.92
ia_idot_20260121_51_c051_089_project_1,ia_idot_20260121_51_c051_089,HDP-C051(89)--6B-51,"On LIbertyville Road, from East of Key Blvd SW 4.5 miles to V64",HMA RESURFACING,JEFFERSON,LIBERTYVILLE RD,"On LIbertyville Road, from East of Key Blvd SW 4.5 miles to V64",4834184.64
ia_idot_20260121_52_3806_490_project_1,ia_idot_20260121_52_3806_490,HSIPX-000-T(331)--3L-00,Various Counties and Routes in District 6,PAVEMENT MARKINGS,STATEWIDE,VARIOUS ROUTES,Various Counties and Routes in District 6,703044.3
ia_idot_20260121_52_3806_490_project_2,ia_idot_20260121_52_3806_490,IHSIPX-380-6(490)6--08-52,N of Swan Lake Rd to Mitchell Ave in Waterloo,PAVEMENT MARKINGS,JOHNSON,I-380,N of Swan Lake Rd to Mitchell Ave in Waterloo,1516267.52
ia_idot_20260121_52_3806_490_project_3,ia_idot_20260121_52_3806_490,IHSIPX-280-8(187)0--08-82,I-80 to Mississippi River Bridge,PAVEMENT MARKINGS,SCOTT,I-280,I-80 to Mississippi River Bridge,303217.59
ia_idot_20260121_53_1514_128_project_1,ia_idot_20260121_53_1514_128,BRFN-151-4(128)--39-53,Wapsipinicon River 1.4 mi S of IA 64 (NB),BRIDGE DECK OVERLAY,JONES,U.S. 151,Wapsipinicon River 1.4 mi S of IA 64 (NB),1017494.2
ia_idot_20260121_54_0928_042_project_1,ia_idot_20260121_54_0928_042,BRFN-092-8(42)--39-54,Rock Creek 0.4 mi W of Co Rd V45,BRIDGE DECK OVERLAY,KEOKUK,IOWA 92,Rock Creek 0.4 mi W of Co Rd V45,523780.47
ia_idot_20260121_55_1698_067_project_1,ia_idot_20260121_55_1698_067,BRFN-169-8(67)--39-55,Blue Earth River 0.5 mi S of Co Rd A16,BRIDGE DECK OVERLAY,KOSSUTH,U.S. 169,Blue Earth River 0.5 mi S of Co Rd A16,439758.17
ia_idot_20260121_57_3806_488_project_1,ia_idot_20260121_57_3806_488,IMX-380-6(488)30--02-57,1.4 mi N of County Home Rd to 1.35 mi N of Co Rd W36 (NB/SB),HMA RESURFACING,LINN,I-380,1.4 mi N of County Home Rd to 1.35 mi N of Co Rd W36 (NB/SB),12926181.8
ia_idot_20260121_57_c057_180_project_1,ia_idot_20260121_57_c057_180,BROS-C057(180)--8J-57,"On Red Bridge Rd, Over Buffalo Creek, S19 T86 R05",BRIDGE REPLACEMENT - CCS,LINN,RED BRIDGE ROAD,"On Red Bridge Rd, Over Buffalo Creek, S19 T86 R05",764908.4
ia_idot_20260121_58_0929_163_project_1,ia_idot_20260121_58_0929_163,BRFN-092-9(163)--39-58,Main St and Collins Rd 0.3 mi W of IA 70 in ColumbusJunction,BRIDGE DECK OVERLAY,LOUISA,IOWA 92,Main St and Collins Rd 0.3 mi W of IA 70 in ColumbusJunction,357112.8
ia_idot_20260121_60_0754_020_project_1,ia_idot_20260121_60_0754_020,BRFN-075-4(20)--39-60,Little Rock River 0.4 mi S of Co Rd A44,BRIDGE REPAIR,LYON,U.S. 75,Little Rock River 0.4 mi S of Co Rd A44,815582.4
ia_idot_20260121_60_c060_132_project_1,ia_idot_20260121_60_c060_132,STP-S-C060(132)--5E-60,"On L14, from Bridge (FHWA# 5530) S 5 miles to Sioux County Line",HMA RESURFACING/COLD IN-PLACE RECYCLING,LYON,L14,"On L14, from Bridge (FHWA# 5530) S 5 miles to Sioux County Line",1797067.97
ia_idot_20260121_64_4797_629_project_1,ia_idot_20260121_64_4797_629,BHM-4797(629)--8K-64,"In the city of Marshalltown, In Marshalltown, S Center St over UPRR, Washington St, Madison St, and Nevada St",BRIDGE REHABILITATION,MARSHALL,SOUTH CENTER STREET,"In the city of Marshalltown, In Marshalltown, S Center St over UPRR, Washington St, Madison St, and Nevada St",4049299
ia_idot_20260121_67_0293_726_project_1,ia_idot_20260121_67_0293_726,MPIN-029-3(726)125--0N-67,120th St to Woodbury Co Line (SB),FENCING,MONONA,I-29,120th St to Woodbury Co Line (SB),64227.5
ia_idot_20260121_67_0296_308_project_1,ia_idot_20260121_67_0296_308,IMN-029-6(308)120--0E-67,Co Rd E24 Interchange,BRIDGE DECK OVERLAY,MONONA,I-29,Co Rd E24 Interchange,1140855.99
ia_idot_20260121_70_0065_502_project_1,ia_idot_20260121_70_0065_502,MB-006-5(502)281--77-70,Mud Creek 0.8 mi E of IA 38,BRIDGE REPAIR,MUSCATINE,U.S. 6,Mud Creek 0.8 mi E of IA 38,29621.09
ia_idot_20260121_71_0102_044_project_1,ia_idot_20260121_71_0102_044,BRFN-010-2(44)--39-71,Dry Run 0.2 mi W of W Jct US 59,BRIDGE DECK OVERLAY,OBRIEN,IOWA 10,Dry Run 0.2 mi W of W Jct US 59,467875.95
ia_idot_20260121_72_0599_018_project_1,ia_idot_20260121_72_0599_018,BRFN-059-9(18)--39-72,Drainage Ditch 1.1 mi N of Co Rd A46,BRIDGE DECK OVERLAY,OSCEOLA,U.S. 59,Drainage Ditch 1.1 mi N of Co Rd A46,813465.02
ia_idot_20260121_75_0752_136_project_1,ia_idot_20260121_75_0752_136,NHSN-075-2(136)--2R-75,"Parcel No 3, 103 & 111 S Floyd Ave, Hinton",SALVAGE AND REMOVAL,PLYMOUTH,U.S. 75,"Parcel No 3, 103 & 111 S Floyd Ave, Hinton",36700
ia_idot_20260121_75_1403_703_project_1,ia_idot_20260121_75_1403_703,MP-140-3(703)10--76-75,Co Rd L14 to IA 3,SLURRY SEAL,PLYMOUTH,IOWA 140,Co Rd L14 to IA 3,104869.32
ia_idot_20260121_75_c075_172_project_1,ia_idot_20260121_75_c075_172,BROS-C075(172)--8J-75,"On Granite Ave, Over broken kettle creek, S34 T93 R47",BRIDGE REPLACEMENT - CCS,PLYMOUTH,GRANITE AVE,"On Granite Ave, Over broken kettle creek, S34 T93 R47",682234.04
ia_idot_20260121_77_0187_653_project_1,ia_idot_20260121_77_0187_653,STP-U-0187(653)--70-77,"In the city of Ankeny, West 1st St from 250 ft E of NW Greenwood St to State St",PCC PAVEMENT WIDENING / PCC RESURFACING,POLK,WEST 1ST ST,"In the city of Ankeny, West 1st St from 250 ft E of NW Greenwood St to State St",7218190
ia_idot_20260121_77_0351_507_project_1,ia_idot_20260121_77_0351_507,MBIN-035-1(507)68--0M-77,At the IA 5 Interchange - WB IA 5 to SB I-35 Ramp (Ramp C),BRIDGE REPAIR,POLK,I-35,At the IA 5 Interchange - WB IA 5 to SB I-35 Ramp (Ramp C),108772
ia_idot_20260121_77_0354_250_project_1,ia_idot_20260121_77_0354_250,IM-NHS-035-4(250)95--03-77,N of NE 36th St in Ankeny to N of Rest Are (NB),PCC PAVEMENT - GRADE AND NEW,POLK,I-35,N of NE 36th St in Ankeny to N of Rest Are (NB),19388469.36
ia_idot_20260121_77_0354_250_project_2,ia_idot_20260121_77_0354_250,IM-035-4(251)95--13-77,N of NE 36th St in Ankeny to N of Rest Are (NB),TRAFFIC SIGNS,POLK,I-35,N of NE 36th St in Ankeny to N of Rest Are (NB),361008.15
ia_idot_20260121_77_0354_250_project_3,ia_idot_20260121_77_0354_250,IM-035-4(308)97--13-77,Co Rd F22 Interchange and Rest Area (NB),LIGHTING,POLK,I-35,Co Rd F22 Interchange and Rest Area (NB),244875
ia_idot_20260121_77_2351_520_project_1,ia_idot_20260121_77_2351_520,MBIN-235-1(520)0--0M-77,I-80 EB over I-235 0.2 mi E of W Jct I-80,BRIDGE PAINTING,POLK,I-235,I-80 EB over I-235 0.2 mi E of W Jct I-80,232480
ia_idot_20260121_78_0801_570_a_project_1,ia_idot_20260121_78_0801_570_a,IMN-080-1(570)43--0E-78,470th St 2.5 mi E of US 59 (EB),GUARDRAIL,POTTAWATTAMIE,I-80,470th St 2.5 mi E of US 59 (EB),91485
ia_idot_20260121_78_0804_523_project_1,ia_idot_20260121_78_0804_523,MBIN-080-4(523)23--0M-78,At Co Rd L55 Interchange,BRIDGE PAINTING,POTTAWATTAMIE,I-80,At Co Rd L55 Interchange,227350
ia_idot_20260121_79_0806_567_project_1,ia_idot_20260121_79_0806_567,IMN-080-6(567)201--0E-79,"Parcel No 2, 4130 Highway 21, Brooklyn",SALVAGE AND REMOVAL,POWESHIEK,I-80,"Parcel No 2, 4130 Highway 21, Brooklyn",142500
ia_idot_20260121_79_c079_075_project_1,ia_idot_20260121_79_c079_075,FM-C079(75)--55-79,"On F 46, from North Street SE 3.7 miles to US63",ALTERNATE PAVEMENT TYPES - RESURFACING,POWESHIEK,F46,"On F 46, from North Street SE 3.7 miles to US63",2421158.14
ia_idot_20260121_81_c081_085_project_1,ia_idot_20260121_81_c081_085,FM-C081(88)--55-81,"On D42, from County Road M54 east 2.5 Miles to US71",HMA RESURFACING WITH MILLING,SAC,D42,"On D42, from County Road M54 east 2.5 Miles to US71",551084.9
ia_idot_20260121_81_c081_085_project_2,ia_idot_20260121_81_c081_085,FM-C081(97)--55-81,"On M68, from Harrison St. S 1.5 miles to D54 -350th St",HMA RESURFACING,SAC,M68,"On M68, from Harrison St. S 1.5 miles to D54 -350th St",387393.09
ia_idot_20260121_81_c081_085_project_3,ia_idot_20260121_81_c081_085,FM-C081(87)--55-81,"On D36, from Eastside of Raccoon River Bridge E to US71",HMA RESURFACING,SAC,D36,"On D36, from Eastside of Raccoon River Bridge E to US71",482295.86
ia_idot_20260121_82_0615_154_project_1,ia_idot_20260121_82_0615_154,BRF-061-5(147)--38-82,210th St 1.1 mi N of I-80 (Ramp),RECONSTRUCTION - BRIDGE DECK REPLACEMENT,SCOTT,U.S. 61,210th St 1.1 mi N of I-80 (Ramp),1693802.15
ia_idot_20260121_82_0615_154_project_2,ia_idot_20260121_82_0615_154,NHSX-061-5(154)--3H-82,Co Rd F55 Interchange 1.1 mi N of I-80,PCC PAVEMENT - REPLACE,SCOTT,U.S. 61,Co Rd F55 Interchange 1.1 mi N of I-80,1732695.92
ia_idot_20260121_82_0615_154_project_3,ia_idot_20260121_82_0615_154,MB-061-6(510)123--77-82,At I-80 Interchange (SB),BRIDGE REPAIR,SCOTT,U.S. 61,At I-80 Interchange (SB),42777.85
ia_idot_20260121_82_0806_510_project_1,ia_idot_20260121_82_0806_510,MB-151-6(506)30--77-57,US 151 NB at N Jct US 30,BRIDGE PAINTING,LINN,U.S. 151,US 151 NB at N Jct US 30,114935
ia_idot_20260121_82_0806_510_project_2,ia_idot_20260121_82_0806_510,MBIN-080-6(510)284--0M-82,At Co Rd Y40 Interchange,BRIDGE PAINTING,SCOTT,I-80,At Co Rd Y40 Interchange,272885
ia_idot_20260121_82_1827_707_project_1,ia_idot_20260121_82_1827_707,STP-U-1827(707)--70-82,"In the city of Davenport, On EASTERN AVE, from E 29th St Over DUCK CREEK to E 35th St, S19 T78 R04E",BRIDGE REPLACEMENT - CCS,SCOTT,"EASTERN AVE,","In the city of Davenport, On EASTERN AVE, from E 29th St Over DUCK CREEK to E 35th St, S19 T78 R04E",3034897.22
ia_idot_20260121_82_4252_606_project_1,ia_idot_20260121_82_4252_606,HDP-4252(606)--71-82,"In the city of Le Claire, Reconstruction of WISCONSIN ST, from Cody Road to 15th Street",PCC PAVEMENT - GRADE & REPLACE,SCOTT,WISCONSIN ST,"In the city of Le Claire, Reconstruction of WISCONSIN ST, from Cody Road to 15th Street",8634205.55
ia_idot_20260121_83_3275_606_project_1,ia_idot_20260121_83_3275_606,TAP-R-3275(606)--8T-83,"In the city of Harlan, water trail improvements on the West Nishnabotna River at Maple Road.",GRADING,SHELBY,WATER TRAIL,"In the city of Harlan, water trail improvements on the West Nishnabotna River at Maple Road.",401671.5
ia_idot_20260121_84_0103_717_project_1,ia_idot_20260121_84_0103_717,MP-010-3(717)0--76-84,South Dakota State Line to US 75,HMA CRACK FILLING,SIOUX,IOWA 10,South Dakota State Line to US 75,117668.34
ia_idot_20260121_84_0103_717_project_2,ia_idot_20260121_84_0103_717,MP-018-3(709)20--76-84,Fig Ave to 0.68 mi W of US 75,HMA CRACK FILLING,SIOUX,U.S. 18,Fig Ave to 0.68 mi W of US 75,26923.48
ia_idot_20260121_84_5732_609_project_1,ia_idot_20260121_84_5732_609,STBG-SWAP-5732(609)--SG-84,"In the city of Orange City, On 7th St. N, Over SMALL STREAM, from Ohio Ave N 1.3 miles",PCC PAVEMENT - REPLACE,SIOUX,7TH ST,"In the city of Orange City, On 7th St. N, Over SMALL STREAM, from Ohio Ave N 1.3 miles",1815184.73
ia_idot_20260121_85_c085_187_project_1,ia_idot_20260121_85_c085_187,FM-C085(187)--55-85,"On S14, from Nevada N 9.7 miles to E18",HMA RESURFACING,STORY,S14,"On S14, from Nevada N 9.7 miles to E18",2275394.63
ia_idot_20260121_85_c085_188_project_1,ia_idot_20260121_85_c085_188,STP-S-C085(188)--5E-85,"On E29, from 0.2 miles west of 570th Ave. E 8.2 miles to 650th Ave.",HMA RESURFACING,STORY,E29,"On E29, from 0.2 miles west of 570th Ave. E 8.2 miles to 650th Ave.",1905640.69
ia_idot_20260121_87_1481_038_project_1,ia_idot_20260121_87_1481_038,BRFN-148-1(38)--39-87,Middle Branch W 102 River 2.0 mi S of Co Rd J20,RECONSTRUCTION - BRIDGE DECK REPLACEMENT,TAYLOR,IOWA 148,Middle Branch W 102 River 2.0 mi S of Co Rd J20,972723
ia_idot_20260121_94_2690_639_project_1,ia_idot_20260121_94_2690_639,BHM-2690(639)--8K-94,"In the city of Fort Dodge, On 5TH AVE S approx. 900 ft E of S 32nd St, Over DRAINAGE DITCH, S27 T89 R28",BRIDGE DECK OVERLAY,WEBSTER,5TH AVE,"In the city of Fort Dodge, On 5TH AVE S approx. 900 ft E of S 32nd St, Over DRAINAGE DITCH, S27 T89 R28",844300.78
ia_idot_20260121_96_c096_164_project_1,ia_idot_20260121_96_c096_164,BROS-C096(164)--5F-96,"On HIGHLANDVILLE RD, Over NORTH BEAR CREEK, Sec 15-T100N R07W",RCB CULVERT NEW - TWIN BOX,WINNESHIEK,HIGHLANDVILLE RD,"On HIGHLANDVILLE RD, Over NORTH BEAR CREEK, Sec 15-T100N R07W",468505.35
ia_idot_20260121_97_0123_717_project_1,ia_idot_20260121_97_0123_717,MP-012-3(702)34--76-75,N Jct IA 3 to Co Rd C16,HMA CRACK FILLING,PLYMOUTH,IOWA 12,N Jct IA 3 to Co Rd C16,21825
ia_idot_20260121_97_0123_717_project_2,ia_idot_20260121_97_0123_717,MP-012-3(716)0--76-97,US 20/US 75 to IA 376,HMA CRACK FILLING,WOODBURY,IOWA 12,US 20/US 75 to IA 376,37541
ia_idot_20260121_97_0123_717_project_3,ia_idot_20260121_97_0123_717,MP-012-3(717)10--76-97,Military Road in Sioux City to S Jct IA 3,HMA CRACK FILLING,WOODBURY,IOWA 12,Military Road in Sioux City to S Jct IA 3,100115
ia_idot_20260121_97_0201_204_project_1,ia_idot_20260121_97_0201_204,NHSX-020-1(204)--3H-97,0.4 mi E of Franklin Ave to E of Humboldt Ave near Moville (WB),PCC PAVEMENT - REPLACE,WOODBURY,U.S. 20,0.4 mi E of Franklin Ave to E of Humboldt Ave near Moville (WB),20459243.79
ia_idot_20260121_97_0296_170_project_1,ia_idot_20260121_97_0296_170,IMN-029-6(170)139--0E-97,I-29: New Interchange at 235th St,PCC PAVEMENT - GRADE AND NEW,WOODBURY,I-29,I-29: New Interchange at 235th St,16507971.33
ia_idot_20260121_97_0296_170_project_2,ia_idot_20260121_97_0296_170,IMN-029-6(314)139--0E-97,New I-29 Interchange approx 2.5 mi S of the Co Rd D38 Interchange at Sergeant Bluff,BRIDGE NEW - PPCB,WOODBURY,I-29,New I-29 Interchange approx 2.5 mi S of the Co Rd D38 Interchange at Sergeant Bluff,2889600.68
ia_idot_20260121_97_0296_170_project_3,ia_idot_20260121_97_0296_170,IMN-029-6(315)139--0E-97,New I-29 Interchange approx 2.5 mi S of the Co Rd D38 Interchange at Sergeant Bluff,TRAFFIC SIGNS,WOODBURY,I-29,New I-29 Interchange approx 2.5 mi S of the Co Rd D38 Interchange at Sergeant Bluff,346932.56
ia_idot_20260121_97_c097_177_project_1,ia_idot_20260121_97_c097_177,BROS-C097(177)--8J-97,"On 120TH ST, Over MUDDY CREEK, from Eastland Ave east 0.8 Miles on NLINE S17 T89 R45",BRIDGE REPLACEMENT - CCS,WOODBURY,120TH ST,"On 120TH ST, Over MUDDY CREEK, from Eastland Ave east 0.8 Miles on NLINE S17 T89 R45",893761.55
ia_idot_20260121_98_0352_507_project_1,ia_idot_20260121_98_0352_507,MBIN-035-2(507)213--0M-98,Co Rd A27 2.0 mi S of Co Rd 105,BRIDGE PAINTING,WORTH,I-35,Co Rd A27 2.0 mi S of Co Rd 105,200150
ia_idot_20260121_98_0358_055_project_1,ia_idot_20260121_98_0358_055,IMN-035-8(055)205--0E-98,1.0 mi N of IA 9 to 0.15 mi N of 450th St,MICROSURFACING,WORTH,I-35,1.0 mi N of IA 9 to 0.15 mi N of 450th St,1746885.32
ia_idot_20260121_99_c099_109_project_1,ia_idot_20260121_99_c099_109,FM-C099(109)--55-99,"On C25 from R38 to Hwy 69, On 185th St from Nelson Ave to Obrien Ave, On Obrien Ave from 185th St to C25",HMA RESURFACING WITH MILLING,WRIGHT,C25,"On C25 from R38 to Hwy 69, On 185th St from Nelson Ave to Obrien Ave, On Obrien Ave from 185th St to C25",1381305.33
ia_idot_20260210_67_1751_120_project_1,ia_idot_20260210_67_1751_120,STPN-175-1(120)--2J-67,At the I-29 Interchange,STEEL GIRDER REPAIR,MONONA,IOWA 175,At the I-29 Interchange,504182.35
ia_idot_20260217_00_0005_515_project_1,ia_idot_20260217_00_0005_515,MB-000-5(515)0--77-00,Various Bridges in District 5,DEBRIS REMOVAL,STATEWIDE,VARIOUS LOCATIONS,Various Bridges in District 5,173750
ia_idot_20260217_00_000t_175_project_1,ia_idot_20260217_00_000t_175,IMN-000-T(175)0--0E-00,Various Locations in District 6 (On-Call),GUARDRAIL REPAIR,STATEWIDE,I-380,Various Locations in District 6 (On-Call),1126500
ia_idot_20260217_00_000t_424_project_1,ia_idot_20260217_00_000t_424,NHSN-000-T(424)--2R-00,"Various Locations Statewide, Type B Signing (FY 2026)",TRAFFIC SIGNS,STATEWIDE,VARIOUS ROUTES,"Various Locations Statewide, Type B Signing (FY 2026)",257802.6
ia_idot_20260217_01_0923_043_project_1,ia_idot_20260217_01_0923_043,STPN-092-3(043)--2J-01,0.7 mi E of Bridgewater Rd,REVETMENT,ADAIR,IOWA 92,0.7 mi E of Bridgewater Rd,46026.5
ia_idot_20260217_01_c001_134_project_1,ia_idot_20260217_01_c001_134,FM-C001(132)--55-01,"On N 77, from 110th St. N to Guthrie County Line",HMA RESURFACING/COLD IN-PLACE RECYCLING,ADAIR,N77,"On N 77, from 110th St. N to Guthrie County Line",461369.02
ia_idot_20260217_01_c001_134_project_2,ia_idot_20260217_01_c001_134,FM-C001(134)--55-01,"On 350TH ST, from P20 E to end of pavement near Riverside Ave.",HMA RESURFACING/COLD IN-PLACE RECYCLING,ADAIR,350TH STREET,"On 350TH ST, from P20 E to end of pavement near Riverside Ave.",997949.6
ia_idot_20260217_05_1733_003_project_1,ia_idot_20260217_05_1733_003,STPN-173-3(003)--2J-05,In Kimballton (ADA - District 4),PCC SIDEWALK/TRAIL,AUDUBON,IOWA 44,In Kimballton (ADA - District 4),558616.32
ia_idot_20260217_07_2182_718_project_1,ia_idot_20260217_07_2182_718,MP-218-2(718)182--76-07,At the Fletcher Ave Interchange in Waterloo,FENCING,BLACK HAWK,U.S. 218,At the Fletcher Ave Interchange in Waterloo,37501.04
ia_idot_20260217_10_c010_124_project_1,ia_idot_20260217_10_c010_124,STP-S-TSF-C010(124)--5P-10,"On W-45, from 130th St. S 5.2 miles to 180th St.",PCC OVERLAY,BUCHANAN,W45,"On W-45, from 130th St. S 5.2 miles to 180th St.",3693743.41
ia_idot_20260217_14_1125_619_project_1,ia_idot_20260217_14_1125_619,STBG-SWAP-1125(619)--SG-14,"In the city of Carroll, On 12TH ST, Over LATERAL #77 DD #23",PCC PAVEMENT - GRADE & REPLACE,CARROLL,12TH ST,"In the city of Carroll, On 12TH ST, Over LATERAL #77 DD #23",3833657.25
ia_idot_20260217_16_0806_714_project_1,ia_idot_20260217_16_0806_714,MP-030-6(729)254--76-57,Kirkwood Blvd in Cedar Rapids to Mount Vernon/Lisbon Bypass (EB),HMA CRACK FILLING,LINN,U.S. 30,Kirkwood Blvd in Cedar Rapids to Mount Vernon/Lisbon Bypass (EB),148020
