bid_tab_item_id,source_item_code,source_item_description,unit_normalized,candidate_agency_item_code,candidate_description,candidate_unit,candidate_count,suggestion_status
fhu_old_hampden_20260205_row_0171,614-70336,TRAFFIC SIGNAL FACE (12-12-12-12),EACH,614-70448,Traffic Signal Face (12-12-12-12),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0172,614-72863,PEDESTRIAN PUSH BUTTON POST ASSEMBLY,EACH,614-72863,Pedestrian Push Button Post Assembly,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0173,614-72866,FIRE PREEMPTION UNIT AND TIMER,EACH,614-72866,Fire Preemption Unit and Timer,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0174,614-72886,INTERSECTION DETECTION SYSTEM (CAMERA),EACH,614-72886,Intersection Detection System (Camera),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0175,614-80003,RECTANGULAR RAPID FLASHING BEACON,EACH,614-80003,Rectangular Rapid Flashing Beacon,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0176,614-81135,TRAFFIC SIGNAL-LIGHT POLE STEEL (1-35 FOOT MAST ARM),EACH,614-81135,Traffic Signal-Light Pole Steel (1-35 Foot Mast Arm),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0177,614-82010,TRAFFIC SIGNAL POLE STEEL (1 MAST ARM),EACH,614-82010,Traffic Signal Pole Steel (1 Mast Arm),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0178,614-82020,TRAFFIC SIGNAL POLE STEEL (2 MAST ARM),EACH,614-82020,Traffic Signal Pole Steel (2 Mast Arm),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0179,614-84000,TRAFFIC SIGNAL PEDESTAL POLE STEEL,EACH,614-84000,Traffic Signal Pedestal Pole Steel,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0181,202-00031,REMOVAL OF FIRE HYDRANT,EACH,202-00031,Removal of Fire Hydrant,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0182,202-00032,REMOVAL OF VALVE,EACH,202-00032,Removal of Valve,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0183,202-00035,REMOVAL OF PIPE,EACH,202-00033,Removal of Pipe,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0184,202-04005,CLEAN VALVE BOX,EACH,202-04005,Clean Valve Box,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0185,203-01597,POTHOLING,HOUR,203-01597,Potholing,HOUR,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0186,210-04010,ADJUST MANHOLE,EACH,210-04010,Adjust Manhole,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0187,210-04050,ADJUST VALVE BOX,EACH,210-04050,Adjust Valve Box,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0188,210-04060,ADJUST WATER METER,EACH,210-04060,Adjust Water Meter,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0189,619-06060,6 INCH DUCTILE IRON PIPE,LF,603-82006,6 Inch Ductile Iron Pipe,LF,2,multiple_exact_description_unit_candidates
fhu_old_hampden_20260205_row_0189,619-06060,6 INCH DUCTILE IRON PIPE,LF,619-06060,6 Inch Ductile Iron Pipe,LF,2,multiple_exact_description_unit_candidates
fhu_old_hampden_20260205_row_0190,619-75048,6 INCH GATE VALVE,EACH,619-75048,6 Inch Gate Valve,EACH,2,multiple_exact_description_unit_candidates
fhu_old_hampden_20260205_row_0190,619-75048,6 INCH GATE VALVE,EACH,623-05048,6 Inch Gate Valve,EACH,2,multiple_exact_description_unit_candidates
fhu_old_hampden_20260205_row_0191,619-75192,24 INCH GATE VALVE,EACH,619-75192,24 Inch Gate Valve,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0192,619-78048,6 INCH FIRE HYDRANT,EACH,619-78048,6 Inch Fire Hydrant,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0194,202-00250,REMOVAL OF PAVEMENT MARKING,SF,202-00250,Removal of Pavement Marking,SF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0195,607-11580,FENCE (TEMPORARY),LF,607-11580,Fence (Temporary),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0196,627-00013,PAVEMENT MARKING PAINT (HIGH BUILD),GAL,627-00013,Pavement Marking Paint (High Build),GAL,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0197,630-00000,FLAGGING,HOUR,630-00000,Flagging,HOUR,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0198,630-00003,UNIFORMED TRAFFIC CONTROL,HOUR,630-00003,Uniformed Traffic Control,HOUR,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0199,630-00004,TRAFFIC CONTROL VEHICLE,EACH,630-00004,Traffic Control Vehicle,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0200,630-00007,TRAFFIC CONTROL INSPECTION,DAY,630-00007,Traffic Control Inspection,DAY,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0201,630-00012,TRAFFIC CONTROL MANAGEMENT,DAY,630-00012,Traffic Control Management,DAY,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0202,630-80335,BARRICADE (TYPE 3 M-A) (TEMPORARY),EACH,630-80335,Barricade (Type 3 M-A) (Temporary),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0203,630-80336,BARRICADE (TYPE 3 M-B) (TEMPORARY),EACH,630-80336,Barricade (Type 3 M-B) (Temporary),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0204,630-80341,CONSTRUCTION TRAFFIC SIGN (PANEL SIZE A),EACH,630-80341,Construction Traffic Sign (Panel Size A),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0205,630-80342,CONSTRUCTION TRAFFIC SIGN (PANEL SIZE B),EACH,630-80342,Construction Traffic Sign (Panel Size B),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0206,630-80344,CONSTRUCTION TRAFFIC SIGN (SPECIAL),SF,630-80344,Construction Traffic Sign (Special),SF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0207,630-80348,CONSTRUCTION INFORMATION SIGN,EACH,630-80348,Construction Information Sign,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0208,630-80350,VERTICAL PANEL,EACH,630-80350,Vertical Panel,EACH,1,single_exact_description_unit_candidate
