catalog_row_id,agency_item_id,agency_item_code,description,unit_raw,unit_normalized,specification_year,specification_reference,item_status,source_id,source_page,source_locator
ne_ndot_catalog_4451.15,ne_ndot_4451.15,4451.15,"15"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,99,stditeme06252010.pdf#page=99;item=4451.15
ne_ndot_catalog_4451.18,ne_ndot_4451.18,4451.18,"18"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,99,stditeme06252010.pdf#page=99;item=4451.18
ne_ndot_catalog_4451.24,ne_ndot_4451.24,4451.24,"24"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,99,stditeme06252010.pdf#page=99;item=4451.24
ne_ndot_catalog_4451.30,ne_ndot_4451.30,4451.30,"30"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,99,stditeme06252010.pdf#page=99;item=4451.30
ne_ndot_catalog_4451.36,ne_ndot_4451.36,4451.36,"36"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,99,stditeme06252010.pdf#page=99;item=4451.36
ne_ndot_catalog_4451.42,ne_ndot_4451.42,4451.42,"42"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,99,stditeme06252010.pdf#page=99;item=4451.42
ne_ndot_catalog_4451.48,ne_ndot_4451.48,4451.48,"48"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4451.48
ne_ndot_catalog_4451.54,ne_ndot_4451.54,4451.54,"54"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4451.54
ne_ndot_catalog_4451.60,ne_ndot_4451.60,4451.60,"60"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4451.60
ne_ndot_catalog_4451.66,ne_ndot_4451.66,4451.66,"66"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4451.66
ne_ndot_catalog_4451.72,ne_ndot_4451.72,4451.72,"72"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4451.72
ne_ndot_catalog_4451.84,ne_ndot_4451.84,4451.84,"84"" REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4451.84
ne_ndot_catalog_4452.12,ne_ndot_4452.12,4452.12,"12"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.12
ne_ndot_catalog_4452.15,ne_ndot_4452.15,4452.15,"15"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.15
ne_ndot_catalog_4452.18,ne_ndot_4452.18,4452.18,"18"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.18
ne_ndot_catalog_4452.24,ne_ndot_4452.24,4452.24,"24"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.24
ne_ndot_catalog_4452.30,ne_ndot_4452.30,4452.30,"30"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.30
ne_ndot_catalog_4452.36,ne_ndot_4452.36,4452.36,"36"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.36
ne_ndot_catalog_4452.42,ne_ndot_4452.42,4452.42,"42"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.42
ne_ndot_catalog_4452.48,ne_ndot_4452.48,4452.48,"48"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.48
ne_ndot_catalog_4452.54,ne_ndot_4452.54,4452.54,"54"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.54
ne_ndot_catalog_4452.60,ne_ndot_4452.60,4452.60,"60"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.60
ne_ndot_catalog_4452.66,ne_ndot_4452.66,4452.66,"66"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.66
ne_ndot_catalog_4452.72,ne_ndot_4452.72,4452.72,"72"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.72
ne_ndot_catalog_4452.84,ne_ndot_4452.84,4452.84,"84"" REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,100,stditeme06252010.pdf#page=100;item=4452.84
ne_ndot_catalog_4460.12,ne_ndot_4460.12,4460.12,"12"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.12
ne_ndot_catalog_4460.15,ne_ndot_4460.15,4460.15,"15"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.15
ne_ndot_catalog_4460.18,ne_ndot_4460.18,4460.18,"18"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.18
ne_ndot_catalog_4460.21,ne_ndot_4460.21,4460.21,"21"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.21
ne_ndot_catalog_4460.24,ne_ndot_4460.24,4460.24,"24"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.24
ne_ndot_catalog_4460.27,ne_ndot_4460.27,4460.27,"27"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.27
ne_ndot_catalog_4460.30,ne_ndot_4460.30,4460.30,"30"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.30
ne_ndot_catalog_4460.36,ne_ndot_4460.36,4460.36,"36"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.36
ne_ndot_catalog_4460.42,ne_ndot_4460.42,4460.42,"42"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.42
ne_ndot_catalog_4460.48,ne_ndot_4460.48,4460.48,"48"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.48
ne_ndot_catalog_4460.54,ne_ndot_4460.54,4460.54,"54"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.54
ne_ndot_catalog_4460.60,ne_ndot_4460.60,4460.60,"60"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.60
ne_ndot_catalog_4460.66,ne_ndot_4460.66,4460.66,"66"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.66
ne_ndot_catalog_4460.72,ne_ndot_4460.72,4460.72,"72"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.72
ne_ndot_catalog_4460.84,ne_ndot_4460.84,4460.84,"84"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.84
ne_ndot_catalog_4460.96,ne_ndot_4460.96,4460.96,"96"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4460.96
ne_ndot_catalog_4461.12,ne_ndot_4461.12,4461.12,"INSTALL 12"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4461.12
ne_ndot_catalog_4461.15,ne_ndot_4461.15,4461.15,"INSTALL 15"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4461.15
ne_ndot_catalog_4461.18,ne_ndot_4461.18,4461.18,"INSTALL 18"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,101,stditeme06252010.pdf#page=101;item=4461.18
ne_ndot_catalog_4461.24,ne_ndot_4461.24,4461.24,"INSTALL 24"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4461.24
ne_ndot_catalog_4461.30,ne_ndot_4461.30,4461.30,"INSTALL 30"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4461.30
ne_ndot_catalog_4461.36,ne_ndot_4461.36,4461.36,"INSTALL 36"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4461.36
ne_ndot_catalog_4461.42,ne_ndot_4461.42,4461.42,"INSTALL 42"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4461.42
ne_ndot_catalog_4461.48,ne_ndot_4461.48,4461.48,"INSTALL 48"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4461.48
ne_ndot_catalog_4461.54,ne_ndot_4461.54,4461.54,"INSTALL 54"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4461.54
ne_ndot_catalog_4461.60,ne_ndot_4461.60,4461.60,"INSTALL 60"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4461.60
ne_ndot_catalog_4461.72,ne_ndot_4461.72,4461.72,"INSTALL 72"" CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4461.72
ne_ndot_catalog_4465.30,ne_ndot_4465.30,4465.30,"INSTALL 30"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4465.30
ne_ndot_catalog_4465.36,ne_ndot_4465.36,4465.36,"INSTALL 36"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4465.36
ne_ndot_catalog_4465.42,ne_ndot_4465.42,4465.42,"INSTALL 42"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4465.42
ne_ndot_catalog_4465.48,ne_ndot_4465.48,4465.48,"INSTALL 48"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4465.48
ne_ndot_catalog_4465.54,ne_ndot_4465.54,4465.54,"INSTALL 54"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4465.54
ne_ndot_catalog_4500.15,ne_ndot_4500.15,4500.15,"15"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4500.15
ne_ndot_catalog_4500.18,ne_ndot_4500.18,4500.18,"18"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4500.18
ne_ndot_catalog_4500.24,ne_ndot_4500.24,4500.24,"24"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4500.24
ne_ndot_catalog_4500.30,ne_ndot_4500.30,4500.30,"30"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4500.30
ne_ndot_catalog_4500.36,ne_ndot_4500.36,4500.36,"36"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4500.36
ne_ndot_catalog_4500.42,ne_ndot_4500.42,4500.42,"42"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,102,stditeme06252010.pdf#page=102;item=4500.42
ne_ndot_catalog_4500.48,ne_ndot_4500.48,4500.48,"48"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4500.48
ne_ndot_catalog_4500.54,ne_ndot_4500.54,4500.54,"54"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4500.54
ne_ndot_catalog_4500.60,ne_ndot_4500.60,4500.60,"60"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4500.60
ne_ndot_catalog_4500.72,ne_ndot_4500.72,4500.72,"72"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE",LIN FT,LF,07,720.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4500.72
ne_ndot_catalog_4501.30,ne_ndot_4501.30,4501.30,"30"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4501.30
ne_ndot_catalog_4501.36,ne_ndot_4501.36,4501.36,"36"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE CLASS IV",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4501.36
ne_ndot_catalog_4502.18,ne_ndot_4502.18,4502.18,"18"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4502.18
ne_ndot_catalog_4502.24,ne_ndot_4502.24,4502.24,"24"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4502.24
ne_ndot_catalog_4502.54,ne_ndot_4502.54,4502.54,"54"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4502.54
ne_ndot_catalog_4503.84,ne_ndot_4503.84,4503.84,"84"" ROUND EQUIVALENT REINFORCED CONCRETE PIPE CLASS V",LIN FT,LF,07,,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4503.84
ne_ndot_catalog_4510.15,ne_ndot_4510.15,4510.15,"15"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4510.15
ne_ndot_catalog_4510.18,ne_ndot_4510.18,4510.18,"18"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4510.18
ne_ndot_catalog_4510.24,ne_ndot_4510.24,4510.24,"24"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4510.24
ne_ndot_catalog_4510.30,ne_ndot_4510.30,4510.30,"30"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4510.30
ne_ndot_catalog_4510.36,ne_ndot_4510.36,4510.36,"36"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4510.36
ne_ndot_catalog_4510.42,ne_ndot_4510.42,4510.42,"42"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4510.42
ne_ndot_catalog_4510.48,ne_ndot_4510.48,4510.48,"48"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4510.48
ne_ndot_catalog_4510.54,ne_ndot_4510.54,4510.54,"54"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4510.54
ne_ndot_catalog_4510.60,ne_ndot_4510.60,4510.60,"60"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,103,stditeme06252010.pdf#page=103;item=4510.60
ne_ndot_catalog_4510.66,ne_ndot_4510.66,4510.66,"66"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4510.66
ne_ndot_catalog_4510.72,ne_ndot_4510.72,4510.72,"72"" ROUND EQUIVALENT CONCRETE FLARED-END SECTION",EACH,EACH,07,724.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4510.72
ne_ndot_catalog_4600.08,ne_ndot_4600.08,4600.08,"8"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.08
ne_ndot_catalog_4600.10,ne_ndot_4600.10,4600.10,"10"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.10
ne_ndot_catalog_4600.12,ne_ndot_4600.12,4600.12,"12"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.12
ne_ndot_catalog_4600.15,ne_ndot_4600.15,4600.15,"15"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.15
ne_ndot_catalog_4600.18,ne_ndot_4600.18,4600.18,"18"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.18
ne_ndot_catalog_4600.21,ne_ndot_4600.21,4600.21,"21"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.21
ne_ndot_catalog_4600.24,ne_ndot_4600.24,4600.24,"24"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.24
ne_ndot_catalog_4600.27,ne_ndot_4600.27,4600.27,"27"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.27
ne_ndot_catalog_4600.30,ne_ndot_4600.30,4600.30,"30"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.30
ne_ndot_catalog_4600.33,ne_ndot_4600.33,4600.33,"33"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.33
ne_ndot_catalog_4600.36,ne_ndot_4600.36,4600.36,"36"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.36
ne_ndot_catalog_4600.42,ne_ndot_4600.42,4600.42,"42"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.42
ne_ndot_catalog_4600.48,ne_ndot_4600.48,4600.48,"48"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.48
ne_ndot_catalog_4600.54,ne_ndot_4600.54,4600.54,"54"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.54
ne_ndot_catalog_4600.60,ne_ndot_4600.60,4600.60,"60"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.60
ne_ndot_catalog_4600.66,ne_ndot_4600.66,4600.66,"66"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.66
ne_ndot_catalog_4600.72,ne_ndot_4600.72,4600.72,"72"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,104,stditeme06252010.pdf#page=104;item=4600.72
ne_ndot_catalog_4600.78,ne_ndot_4600.78,4600.78,"78"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,105,stditeme06252010.pdf#page=105;item=4600.78
ne_ndot_catalog_4600.84,ne_ndot_4600.84,4600.84,"84"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,105,stditeme06252010.pdf#page=105;item=4600.84
ne_ndot_catalog_4600.90,ne_ndot_4600.90,4600.90,"90"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,105,stditeme06252010.pdf#page=105;item=4600.90
ne_ndot_catalog_4600.96,ne_ndot_4600.96,4600.96,"96"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,105,stditeme06252010.pdf#page=105;item=4600.96
ne_ndot_catalog_4601.02,ne_ndot_4601.02,4601.02,"102"" REINFORCED CONCRETE SEWER PIPE",LIN FT,LF,07,722.00,current,ne_ndot_english_standard_item_list_2010,105,stditeme06252010.pdf#page=105;item=4601.02
